Year,Month,Day,GHI
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,1,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,27
2020,11,2,47
2020,11,2,71
2020,11,2,97
2020,11,2,123
2020,11,2,151
2020,11,2,180
2020,11,2,209
2020,11,2,237
2020,11,2,265
2020,11,2,292
2020,11,2,318
2020,11,2,140
2020,11,2,212
2020,11,2,227
2020,11,2,162
2020,11,2,252
2020,11,2,244
2020,11,2,146
2020,11,2,368
2020,11,2,511
2020,11,2,525
2020,11,2,399
2020,11,2,289
2020,11,2,418
2020,11,2,395
2020,11,2,161
2020,11,2,165
2020,11,2,250
2020,11,2,307
2020,11,2,272
2020,11,2,202
2020,11,2,345
2020,11,2,379
2020,11,2,419
2020,11,2,337
2020,11,2,390
2020,11,2,526
2020,11,2,307
2020,11,2,501
2020,11,2,484
2020,11,2,354
2020,11,2,298
2020,11,2,307
2020,11,2,296
2020,11,2,381
2020,11,2,356
2020,11,2,335
2020,11,2,309
2020,11,2,282
2020,11,2,254
2020,11,2,225
2020,11,2,196
2020,11,2,167
2020,11,2,139
2020,11,2,112
2020,11,2,84
2020,11,2,57
2020,11,2,34
2020,11,2,16
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,2,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,7
2020,11,3,17
2020,11,3,31
2020,11,3,33
2020,11,3,44
2020,11,3,76
2020,11,3,99
2020,11,3,211
2020,11,3,239
2020,11,3,267
2020,11,3,294
2020,11,3,320
2020,11,3,346
2020,11,3,373
2020,11,3,316
2020,11,3,288
2020,11,3,309
2020,11,3,108
2020,11,3,259
2020,11,3,413
2020,11,3,346
2020,11,3,365
2020,11,3,347
2020,11,3,308
2020,11,3,306
2020,11,3,345
2020,11,3,411
2020,11,3,464
2020,11,3,450
2020,11,3,450
2020,11,3,423
2020,11,3,395
2020,11,3,407
2020,11,3,419
2020,11,3,439
2020,11,3,545
2020,11,3,406
2020,11,3,400
2020,11,3,397
2020,11,3,378
2020,11,3,381
2020,11,3,455
2020,11,3,436
2020,11,3,416
2020,11,3,394
2020,11,3,369
2020,11,3,345
2020,11,3,320
2020,11,3,294
2020,11,3,268
2020,11,3,241
2020,11,3,213
2020,11,3,185
2020,11,3,157
2020,11,3,129
2020,11,3,102
2020,11,3,75
2020,11,3,51
2020,11,3,30
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,3,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,23
2020,11,4,42
2020,11,4,64
2020,11,4,89
2020,11,4,114
2020,11,4,141
2020,11,4,168
2020,11,4,195
2020,11,4,222
2020,11,4,248
2020,11,4,274
2020,11,4,299
2020,11,4,323
2020,11,4,346
2020,11,4,368
2020,11,4,390
2020,11,4,408
2020,11,4,427
2020,11,4,446
2020,11,4,462
2020,11,4,477
2020,11,4,490
2020,11,4,502
2020,11,4,513
2020,11,4,521
2020,11,4,529
2020,11,4,535
2020,11,4,539
2020,11,4,541
2020,11,4,542
2020,11,4,541
2020,11,4,539
2020,11,4,535
2020,11,4,530
2020,11,4,523
2020,11,4,514
2020,11,4,502
2020,11,4,491
2020,11,4,478
2020,11,4,463
2020,11,4,447
2020,11,4,430
2020,11,4,411
2020,11,4,391
2020,11,4,371
2020,11,4,349
2020,11,4,325
2020,11,4,300
2020,11,4,275
2020,11,4,250
2020,11,4,224
2020,11,4,197
2020,11,4,171
2020,11,4,144
2020,11,4,117
2020,11,4,92
2020,11,4,67
2020,11,4,44
2020,11,4,25
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,4,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,21
2020,11,5,40
2020,11,5,62
2020,11,5,87
2020,11,5,113
2020,11,5,140
2020,11,5,168
2020,11,5,195
2020,11,5,222
2020,11,5,249
2020,11,5,275
2020,11,5,300
2020,11,5,326
2020,11,5,350
2020,11,5,372
2020,11,5,394
2020,11,5,414
2020,11,5,433
2020,11,5,451
2020,11,5,468
2020,11,5,480
2020,11,5,494
2020,11,5,506
2020,11,5,516
2020,11,5,525
2020,11,5,533
2020,11,5,539
2020,11,5,543
2020,11,5,543
2020,11,5,544
2020,11,5,544
2020,11,5,541
2020,11,5,537
2020,11,5,532
2020,11,5,523
2020,11,5,514
2020,11,5,504
2020,11,5,492
2020,11,5,479
2020,11,5,464
2020,11,5,447
2020,11,5,430
2020,11,5,411
2020,11,5,391
2020,11,5,370
2020,11,5,347
2020,11,5,323
2020,11,5,300
2020,11,5,275
2020,11,5,249
2020,11,5,222
2020,11,5,195
2020,11,5,169
2020,11,5,142
2020,11,5,115
2020,11,5,63
2020,11,5,44
2020,11,5,27
2020,11,5,14
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,5,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,7
2020,11,6,19
2020,11,6,25
2020,11,6,53
2020,11,6,41
2020,11,6,43
2020,11,6,28
2020,11,6,61
2020,11,6,87
2020,11,6,113
2020,11,6,116
2020,11,6,133
2020,11,6,173
2020,11,6,222
2020,11,6,272
2020,11,6,293
2020,11,6,284
2020,11,6,314
2020,11,6,361
2020,11,6,375
2020,11,6,379
2020,11,6,482
2020,11,6,494
2020,11,6,504
2020,11,6,514
2020,11,6,523
2020,11,6,529
2020,11,6,533
2020,11,6,536
2020,11,6,537
2020,11,6,537
2020,11,6,534
2020,11,6,531
2020,11,6,525
2020,11,6,518
2020,11,6,509
2020,11,6,498
2020,11,6,486
2020,11,6,473
2020,11,6,457
2020,11,6,441
2020,11,6,424
2020,11,6,405
2020,11,6,385
2020,11,6,364
2020,11,6,342
2020,11,6,318
2020,11,6,295
2020,11,6,269
2020,11,6,244
2020,11,6,217
2020,11,6,190
2020,11,6,163
2020,11,6,116
2020,11,6,110
2020,11,6,85
2020,11,6,61
2020,11,6,38
2020,11,6,12
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,6,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,17
2020,11,7,34
2020,11,7,55
2020,11,7,79
2020,11,7,104
2020,11,7,130
2020,11,7,156
2020,11,7,183
2020,11,7,209
2020,11,7,235
2020,11,7,260
2020,11,7,285
2020,11,7,309
2020,11,7,332
2020,11,7,354
2020,11,7,375
2020,11,7,395
2020,11,7,414
2020,11,7,431
2020,11,7,447
2020,11,7,462
2020,11,7,369
2020,11,7,384
2020,11,7,497
2020,11,7,397
2020,11,7,514
2020,11,7,519
2020,11,7,523
2020,11,7,526
2020,11,7,527
2020,11,7,526
2020,11,7,524
2020,11,7,520
2020,11,7,515
2020,11,7,508
2020,11,7,499
2020,11,7,489
2020,11,7,477
2020,11,7,464
2020,11,7,451
2020,11,7,349
2020,11,7,418
2020,11,7,400
2020,11,7,308
2020,11,7,242
2020,11,7,338
2020,11,7,315
2020,11,7,291
2020,11,7,268
2020,11,7,188
2020,11,7,179
2020,11,7,190
2020,11,7,131
2020,11,7,105
2020,11,7,82
2020,11,7,85
2020,11,7,42
2020,11,7,24
2020,11,7,11
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,7,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,16
2020,11,8,33
2020,11,8,54
2020,11,8,78
2020,11,8,103
2020,11,8,130
2020,11,8,156
2020,11,8,183
2020,11,8,210
2020,11,8,237
2020,11,8,263
2020,11,8,288
2020,11,8,312
2020,11,8,335
2020,11,8,358
2020,11,8,379
2020,11,8,399
2020,11,8,419
2020,11,8,437
2020,11,8,453
2020,11,8,468
2020,11,8,481
2020,11,8,493
2020,11,8,504
2020,11,8,513
2020,11,8,520
2020,11,8,526
2020,11,8,530
2020,11,8,533
2020,11,8,534
2020,11,8,533
2020,11,8,531
2020,11,8,527
2020,11,8,521
2020,11,8,514
2020,11,8,505
2020,11,8,496
2020,11,8,484
2020,11,8,471
2020,11,8,456
2020,11,8,440
2020,11,8,422
2020,11,8,404
2020,11,8,384
2020,11,8,362
2020,11,8,340
2020,11,8,317
2020,11,8,292
2020,11,8,268
2020,11,8,242
2020,11,8,215
2020,11,8,189
2020,11,8,162
2020,11,8,135
2020,11,8,108
2020,11,8,83
2020,11,8,58
2020,11,8,36
2020,11,8,18
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,8,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,14
2020,11,9,31
2020,11,9,52
2020,11,9,76
2020,11,9,102
2020,11,9,128
2020,11,9,155
2020,11,9,182
2020,11,9,209
2020,11,9,236
2020,11,9,262
2020,11,9,288
2020,11,9,312
2020,11,9,336
2020,11,9,358
2020,11,9,380
2020,11,9,400
2020,11,9,419
2020,11,9,437
2020,11,9,454
2020,11,9,469
2020,11,9,482
2020,11,9,494
2020,11,9,505
2020,11,9,514
2020,11,9,522
2020,11,9,527
2020,11,9,532
2020,11,9,534
2020,11,9,535
2020,11,9,535
2020,11,9,532
2020,11,9,528
2020,11,9,520
2020,11,9,513
2020,11,9,505
2020,11,9,495
2020,11,9,483
2020,11,9,470
2020,11,9,455
2020,11,9,439
2020,11,9,421
2020,11,9,403
2020,11,9,383
2020,11,9,362
2020,11,9,339
2020,11,9,316
2020,11,9,292
2020,11,9,267
2020,11,9,241
2020,11,9,215
2020,11,9,188
2020,11,9,161
2020,11,9,133
2020,11,9,107
2020,11,9,81
2020,11,9,57
2020,11,9,35
2020,11,9,17
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,9,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,27
2020,11,10,47
2020,11,10,70
2020,11,10,95
2020,11,10,120
2020,11,10,148
2020,11,10,174
2020,11,10,201
2020,11,10,227
2020,11,10,252
2020,11,10,277
2020,11,10,302
2020,11,10,325
2020,11,10,347
2020,11,10,368
2020,11,10,388
2020,11,10,407
2020,11,10,425
2020,11,10,441
2020,11,10,456
2020,11,10,469
2020,11,10,481
2020,11,10,491
2020,11,10,500
2020,11,10,508
2020,11,10,514
2020,11,10,518
2020,11,10,519
2020,11,10,520
2020,11,10,519
2020,11,10,517
2020,11,10,513
2020,11,10,508
2020,11,10,501
2020,11,10,490
2020,11,10,480
2020,11,10,469
2020,11,10,456
2020,11,10,442
2020,11,10,426
2020,11,10,409
2020,11,10,389
2020,11,10,369
2020,11,10,349
2020,11,10,327
2020,11,10,304
2020,11,10,280
2020,11,10,256
2020,11,10,231
2020,11,10,204
2020,11,10,178
2020,11,10,152
2020,11,10,126
2020,11,10,100
2020,11,10,76
2020,11,10,52
2020,11,10,32
2020,11,10,15
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,10,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,24
2020,11,11,43
2020,11,11,65
2020,11,11,88
2020,11,11,113
2020,11,11,138
2020,11,11,164
2020,11,11,188
2020,11,11,39
2020,11,11,53
2020,11,11,69
2020,11,11,155
2020,11,11,228
2020,11,11,206
2020,11,11,349
2020,11,11,185
2020,11,11,166
2020,11,11,108
2020,11,11,112
2020,11,11,127
2020,11,11,134
2020,11,11,105
2020,11,11,88
2020,11,11,107
2020,11,11,176
2020,11,11,296
2020,11,11,141
2020,11,11,55
2020,11,11,91
2020,11,11,86
2020,11,11,78
2020,11,11,64
2020,11,11,173
2020,11,11,100
2020,11,11,143
2020,11,11,142
2020,11,11,118
2020,11,11,87
2020,11,11,111
2020,11,11,137
2020,11,11,137
2020,11,11,95
2020,11,11,77
2020,11,11,55
2020,11,11,39
2020,11,11,34
2020,11,11,28
2020,11,11,29
2020,11,11,38
2020,11,11,28
2020,11,11,30
2020,11,11,19
2020,11,11,22
2020,11,11,12
2020,11,11,10
2020,11,11,7
2020,11,11,5
2020,11,11,1
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,11,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,5
2020,11,12,8
2020,11,12,9
2020,11,12,14
2020,11,12,12
2020,11,12,22
2020,11,12,8
2020,11,12,47
2020,11,12,10
2020,11,12,7
2020,11,12,14
2020,11,12,58
2020,11,12,43
2020,11,12,8
2020,11,12,49
2020,11,12,37
2020,11,12,37
2020,11,12,58
2020,11,12,63
2020,11,12,131
2020,11,12,76
2020,11,12,41
2020,11,12,29
2020,11,12,30
2020,11,12,76
2020,11,12,64
2020,11,12,69
2020,11,12,122
2020,11,12,64
2020,11,12,20
2020,11,12,11
2020,11,12,58
2020,11,12,58
2020,11,12,40
2020,11,12,151
2020,11,12,58
2020,11,12,122
2020,11,12,113
2020,11,12,87
2020,11,12,53
2020,11,12,33
2020,11,12,7
2020,11,12,64
2020,11,12,40
2020,11,12,8
2020,11,12,24
2020,11,12,5
2020,11,12,5
2020,11,12,53
2020,11,12,41
2020,11,12,30
2020,11,12,27
2020,11,12,16
2020,11,12,15
2020,11,12,13
2020,11,12,8
2020,11,12,7
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
2020,11,12,0
